transaction_id,user_id,transaction_date,raw_timestamp,region,city,product_category,price,quantity,sale_amount,status,age,subscription,store_id,email,username
T15549,SG-20470,2014-11-28,2014-11-28 18:05:30,West,San Francisco,Office Supplies,,3,43.68,Completed,19,Premium,S08,sheri.gordon@example.com,sheri2
T13407,LB-16795,2014-04-23,2014-04-23 12:25:23,East,Columbus,Furniture,140.69,2,281.372,Completed,33,Basic,S05,laurel.beltran@example.com,laurel16
T11344,KB-16315,2015-05-28,2015-05-28 16:58:55,East,Freeport,Office Supplies,15.94,3,47.82,Failed,26,Free,S12,karl.braun@example.com,karl19
T19946,NH-18610,2014-03-02,2014-03-02 19:30:46,East,Philadelphia,Office Supplies,3.42,1,3.424,Pending,30,Basic,S05,nicole.hansen@example.com,nicole24
T11414,HA-14905,2014-06-30,2014-06-30 14:47:25,East,New York City,Office Supplies,47.82,7,334.768,Failed,22,Basic,S01,helen.abelman@example.com,helen43
T14180,BF-11170,2017-03-06,2017-03-06 21:12:05,West,San Francisco,Office Supplies,1.66,9,14.976,Completed,55,Premium,S04,ben.ferrer@example.com,ben25
T15303,AH-10690,2016-05-30,2016-05-30 11:05:08,South,Springfield,Office Supplies,10.35,6,62.1,Failed,32,Free,S10,anna.häberlin@example.com,anna46
T14117,TS-21340,2015-11-24,2015-11-24 18:41:48,West,Los Angeles,Office Supplies,1.58,2,3.168,Completed,26,Free,S06,toby.swindell@example.com,toby23
T16055,JS-15940,2016-09-23,2016-09-23 15:59:34,East,Lancaster,Office Supplies,1.74,7,12.201,Pending,55,Premium,S10,joni.sundaresam@example.com,joni25
T15073,MA-17560,2014-08-08,2014-08-08 13:02:50,Central,Trenton,Technology,149.99,2,299.98,Pending,70,Premium,S02,matt.abelman@example.com,matt61
T12891,HG-14845,2014-04-29,2014-04-29 17:46:34,South,Lake Charles,Furniture,25.98,2,51.96,Completed,48,Premium,S09,harry.greene@example.com,harry40
T13166,HF-14995,2014-09-21,2014-09-21 21:51:08,West,San Francisco,Technology,119.99,2,239.984,Failed,67,Basic,S07,herbert.flentye@example.com,herbert70
T12992,MC-17635,2016-02-21,2016-02-21 16:28:55,West,Los Angeles,Office Supplies,4.46,7,31.248,Pending,61,Basic,S06,matthew.clasen@example.com,matthew88
T14350,MV-17485,2017-11-24,2017-11-24 16:06:42,West,Mesa,Office Supplies,51.98,8,415.872,Pending,64,Free,S02,mark.huff@example.com,mark83
T16262,LR-17035,2017-07-23,2017-07-23 20:31:32,East,Long Beach,Office Supplies,10.35,4,41.4,,62,Free,S12,lisa.ryan@example.com,lisa30
T15648,JB-16000,2017-11-02,2017-11-02 10:34:46,West,Salt Lake City,Office Supplies,6.48,3,19.44,Completed,59,Free,S08,joy.bell-@example.com,joy70
T16502,LC-17050,2014-11-02,2014-11-02 09:57:40,East,Medina,Technology,89.99,6,539.964,Completed,65,Premium,S09,liz.carlisle@example.com,liz8
T14862,GM-14455,2014-04-11,2014-04-11 11:25:45,Central,Austin,Technology,126.39,6,758.352,Failed,27,Basic,S02,gary.mitchum@example.com,gary32
T18976,JP-15460,2017-11-23,2017-11-23 08:28:40,Central,Dallas,Office Supplies,39.15,2,78.304,Failed,25,Basic,S04,jennifer.patt@example.com,jennifer4
T10308,CR-12625,2014-06-01,2014-06-01 19:01:27,East,Lakewood,Office Supplies,48.2,6,289.2,Completed,44,Premium,S09,corey.roper@example.com,corey22
T11660,MM-18055,2017-10-30,2017-10-30 19:38:43,West,Seattle,Office Supplies,29.58,3,88.752,Failed,20,Basic,S02,michelle.moray@example.com,michelle88
T13506,SC-20020,2014-06-20,2014-06-20 15:50:29,Central,Plano,Technology,100.79,2,201.584,Pending,39,Premium,S01,sam.craven@example.com,sam54
T18878,GZ-14470,2017-09-17,2017-09-17 17:42:27,East,Morristown,Technology,120.0,4,480,Completed,24,Basic,S12,gary.zandusky@example.com,gary46
T16279,DK-13375,2016-07-17,2016-07-17 19:14:12,West,Seattle,Technology,10.39,2,20.784,Completed,49,Premium,S04,dennis.kane@example.com,dennis67
T11774,MY-18295,2014-04-28,2014-04-28 11:23:15,East,Baltimore,Office Supplies,10.43,2,20.86,Failed,67,Premium,S07,muhammed.yedwab@example.com,muhammed73
T15470,KF-16285,2014-09-26,2014-09-26 21:01:41,West,San Diego,Office Supplies,6.48,3,19.44,,38,Basic,S05,karen.ferguson@example.com,karen69
T12375,BF-11020,2016-07-07,2016-07-07 09:04:08,Central,Aurora,Furniture,,2,253.372,Failed,51,Basic,S09,,barry20
T14135,TT-21070,2014-09-08,2014-09-08 20:46:21,South,Chesapeake,Technology,69.99,3,209.97,Failed,70,Free,S05,ted.trevino@example.com, 
T18845,BP-11290,2017-12-18,2017-12-18 10:37:23,East,Columbus,Office Supplies,,3,7.236,Failed,55,Basic,S08,beth.paige@example.com,beth92
T16972,AB-10105,2017-09-19,2017-09-19 16:20:07,West,Phoenix,Technology,44.79,2,89.584,Failed,70,Basic,S10,adrian.barton@example.com,adrian52
T14635,DS-13180,2015-08-21,2015-08-21 16:26:15,West,San Francisco,Office Supplies,80.98,1,80.98,Pending,62,Premium,S05,david.smith@example.com,david8
T18196,DB-13120,2015-12-06,2015-12-06 16:50:44,West,Santa Barbara,Office Supplies,4.48,2,8.96,Pending,38,Basic,S04,david.bremer@example.com,david53
T10574,JF-15415,2017-12-28,2017-12-28 17:44:02,East,New York City,Technology,4.95,3,14.85,Pending,44,Free,S09,jennifer.ferguson@example.com,jennifer92
T11299,QJ-19255,2016-12-08,2016-12-08 11:44:07,Central,Saint Paul,Technology,22.99,5,114.95,Pending,58,Premium,S05,quincy.jones@example.com,quincy10
T18935,BP-11185,2017-08-27,2017-08-27 21:49:43,East,Philadelphia,Office Supplies,4.22,3,12.672,Pending,19,Free,S08,ben.peterman@example.com,ben94
T17938,RW-19540,2017-08-17,2017-08-17 21:41:04,West,Brentwood,Office Supplies,279.81,9,2518.29,,61,Premium,S03,rick.wilson@example.com,rick66
T17960,GG-14650,2017-10-05,2017-10-05 20:45:27,West,Chico,Furniture,68.78,3,206.352,Completed,46,Free,S11,greg.guthrie@example.com,greg34
T12066,GG-14650,2014-10-31,2014-10-31 09:37:40,West,Los Angeles,Furniture,48.78,3,146.352,Failed,47,Premium,S03,greg.guthrie@example.com,greg31
T14661,SV-20785,2015-05-03,2015-05-03 18:44:57,East,Philadelphia,Technology,9.18,3,27.552,Pending,49,Premium,S03,stewart.visinsky@example.com,stewart88
T12036,CT-11995,2017-09-25,2017-09-25 15:12:36,Central,Rochester,Furniture,89.99,3,269.97,Pending,67,Free,S06,carol.triggs@example.com,carol11
T12411,AS-10630,2014-08-01,2014-08-01 16:49:21,East,Philadelphia,Office Supplies,2.84,2,5.68,Completed,59,Premium,S12,ann.steele@example.com,ann19
T18313,BD-11500,2017-01-26,2017-01-26 09:08:32,South,Columbus,Technology,419.99,7,2939.93,Failed,32,Free,S01,bradley.drucker@example.com,bradley34
T12127,BS-11665,2014-06-23,2014-06-23 09:22:55,East,Philadelphia,Technology,28.79,3,86.376,Pending,44,Free,S04,brian.stugart@example.com,brian58
T13282,KT-16465,2014-09-17,2014-09-17 13:23:21,South,Raleigh,Technology,23.99,2,47.984,Completed,61,Premium,S03,kean.takahito@example.com,kean59
T10598,LR-16915,2014-08-08,2014-08-08 15:10:39,West,San Diego,Furniture,40.97,8,327.76,Failed,68,Free,S03,lena.radford@example.com,lena92
T18247,DP-13390,2015-05-10,2015-05-10 13:35:58,Central,Aurora,Office Supplies,14.19,5,70.97,Completed,37,Basic,S08,dennis.pardue@example.com,dennis83
T14506,BF-11170,2014-12-24,24/12/2014 19.54,West,Los Angeles,Technology,20.95,3,62.85,Completed,69,Premium,S04,ben.ferrer@example.com,ben42
T18916,CV-12805,2016-05-09,2016-05-09 09:08:10,Central,Austin,Office Supplies,,4,13.184,Pending,63,Free,S04,cynthia.voltz@example.com,cynthia71
T11293,PF-19165,2015-08-27,2015-08-27 12:05:58,West,San Diego,Office Supplies,10.98,3,32.94,Completed,19,Free,S02,philip.fox@example.com,philip86
T13372,BS-11755,2017-09-23,2017-09-23 21:41:08,West,San Francisco,Office Supplies,4.3,6,25.824,Completed,36,Premium,S10,bruce.stewart@example.com,bruce40
T11947,AC-10615,2017-09-02,2017-09-02 13:12:32,East,New York City,Office Supplies,11.55,2,23.1,Pending,68,Free,S01,ann.chong@example.com,ann54
T14139,KD-16495,2016-12-30,2016-12-30 14:33:15,Central,Deer Park,Office Supplies,1.15,6,6.924,,54,Basic,S11,keith.dawkins@example.com, 
T16623,VP-21760,2014-09-06,2014-09-06 21:22:02,West,San Francisco,Furniture,6.98,6,41.88,Failed,25,Basic,S08,victoria.pisteka@example.com,victoria10
T11374,KM-16720,2014-04-01,2014-04-01 12:12:43,West,Vallejo,Office Supplies,4.27,4,17.088,Completed,25,Premium,S12,kunst.miller@example.com,kunst92
T16514,FC-14245,2017-03-06,2017-03-06 17:33:40,West,San Francisco,Office Supplies,40.99,7,286.93,Failed,50,Free,S01,frank.carlisle@example.com,frank28
T15608,JL-15835,2017-03-25,2017-03-25 16:21:51,East,New York City,Office Supplies,2.21,5,11.05,Failed,66,Premium,S03,john.lee@example.com,john5
T11420,RW-19540,2015-09-26,2015-09-26 21:31:06,West,Mesa,Office Supplies,21.57,4,86.272,Completed,47,Premium,S05,rick.wilson@example.com,rick38
T10569,EB-13840,2017-10-01,2017-10-01 17:10:53,West,Seattle,Office Supplies,6.48,3,19.44,Completed,45,Basic,S12,ellis.ballard@example.com,ellis14
T18225,EA-14035,2016-06-12,2016-06-12 18:12:26,West,Pasadena,Office Supplies,6.48,2,12.96,Failed,18,Basic,S04,erin.ashbrook@example.com,erin63
T18118,TT-21220,2017-06-30,2017-06-30 09:35:50,West,Los Angeles,Office Supplies,40.99,5,204.95,Pending,59,Free,S01,thomas.thornton@example.com,thomas12
T10365,KW-16435,2017-09-25,2017-09-25 19:52:08,East,New York City,Furniture,5.89,8,47.12,Failed,62,Free,S05,katrina.willman@example.com,katrina85
T15574,EA-14035,2014-12-05,2014-12-05 17:17:35,East,Columbus,Office Supplies,5.82,3,17.472,Pending,36,Basic,S04,erin.ashbrook@example.com,erin73
T11400,NC-18340,2016-11-24,2016-11-24 20:09:28,East,New York City,Office Supplies,6.48,1,6.48,Completed,32,Basic,S05,nat.carroll@example.com,nat98
T13668,TB-21250,2014-12-08,2014-12-08 11:17:26,West,Salem,Office Supplies,2.78,5,13.88,Pending,67,Basic,S04,tim.brockman@example.com,tim51
T10314,TS-21205,2014-09-27,2014-09-27 17:56:15,East,Hackensack,Furniture,,3,87.54,Failed,69,Premium,S11,thomas.seio@example.com,thomas11
T10762,JC-16105,2017-11-03,2017-11-03 13:51:23,South,Atlanta,Office Supplies,4.13,3,12.39,Completed,25,Free,S03,julie.creighton@example.com,julie68
T12651,SH-19975,2016-09-26,2016-09-26 17:46:45,West,Hesperia,Furniture,84.99,5,424.9575,Completed,63,Premium,S08,,sally83
T14772,AC-10450,2014-10-31,2014-10-31 08:55:50,West,Avondale,Technology,92.79,8,742.336,Pending,20,Free,S12,amy.cox@example.com,amy42
T15922,PF-19120,2015-09-17,2015-09-17 14:23:47,East,New York City,Office Supplies,55.48,2,110.96,Pending,47,Basic,S01,,peter49
T12779,SS-20140,2017-04-30,2017-04-30 19:51:37,South,Pompano Beach,Furniture,2.96,8,23.68,Completed,70,Premium,S09,saphhira.shifley@example.com,saphhira25
T10656,CR-12730,2016-08-22,2016-08-22 16:55:15,East,Columbus,Office Supplies,1.66,2,3.318,Pending,23,Free,S05,,craig50
T12516,NP-18700,2014-09-05,2014-09-05 12:53:40,East,Bowling Green,Office Supplies,132.16,2,264.32,Completed,42,Free,S11,nora.preis@example.com,nora42
T18944,SW-20245,2017-10-10,2017-10-10 11:40:26,Central,Aurora,Furniture,79.79,3,239.358,Pending,46,Basic,S09,scot.wooten@example.com,scot92
T19537,TS-21610,2017-06-12,2017-06-12 15:25:15,Central,Chicago,Furniture,2.95,3,8.856,Pending,47,Free,S12,troy.staebel@example.com,troy58
T16580,MS-17530,2016-10-22,2016-10-22 14:25:11,West,Seattle,Office Supplies,6.68,1,6.68,Pending,47,Free,S10,marybeth.skach@example.com,marybeth53
T18200,AF-10870,2017-04-24,2017-04-24 11:22:35,Central,Chicago,Office Supplies,2.09,5,10.43,Completed,70,Premium,S07,art.ferguson@example.com,art79
T12786,CD-12790,2015-09-21,2015-09-21 18:56:58,West,Los Angeles,Furniture,150.38,4,601.536,Completed,21,Basic,S11,cynthia.delaney@example.com,cynthia72
T11246,NP-18700,2014-12-12,2014-12-12 14:12:14,West,Fresno,Furniture,127.45,6,764.688,Completed,56,Free,S09,nora.preis@example.com,nora83
T12157,DV-13465,2014-06-22,2014-06-22 21:13:46,Central,Minneapolis,Office Supplies,167.27,3,501.81,Pending,37,Basic,S01,dianna.vittorini@example.com,dianna93
T11077,CC-12100,2016-09-29,2016-09-29 20:20:27,Central,Columbus,Office Supplies,5.84,7,40.88,Failed,48,Basic,S05,chad.cunningham@example.com,chad3
T10045,ON-18715,2016-03-11,2016-03-11 10:51:44,Central,Eagan,Technology,22.99,2,45.98,Pending,60,Premium,S09,odella.nelson@example.com,odella7
T15842,BS-11665,2015-11-17,2015-11-17 18:37:21,West,San Diego,Technology,103.99,4,415.968,Pending,19,Free,S02,brian.stugart@example.com,brian23
T19666,LC-16885,2017-11-16,2017-11-16 11:02:05,West,Los Angeles,Furniture,39.98,3,119.94,Completed,65,Premium,S08,lena.creighton@example.com,lena73
T15174,FC-14335,2015-03-08,2015-03-08 20:40:27,West,Pueblo,Office Supplies,3.41,1,3.408,Failed,45,Basic,S10,fred.chung@example.com,fred49
T15897,PL-18925,2014-11-01,2014-11-01 10:55:43,West,Los Angeles,Office Supplies,4.28,5,21.4,Completed,36,Premium,S09,paul.lucas@example.com,paul37
T17251,BP-11155,2015-06-04,2015-06-04 08:49:32,West,Los Angeles,Technology,329.99,3,989.97,Completed,51,Free,S07,becky.pak@example.com,becky73
T13347,TB-21055,2016-08-27,2016-08-27 10:06:31,East,Quincy,Office Supplies,5.8,5,29,Failed,36,Free,S07,ted.butterfield@example.com,ted34
T19570,MB-17305,2015-09-24,2015-09-24 12:05:41,East,Columbus,Office Supplies,1.12,6,6.732,Completed,60,Free,S02,maria.bertelson@example.com,maria4
T15203,RE-19450,2015-08-15,2015-08-15 17:47:06,West,Oakland,Furniture,,7,104.23,,29,Free,S09,richard.eichhorn@example.com,richard99
T10786,EA-14035,2015-05-23,2015-05-23 09:23:04,South,Columbia,Office Supplies,62.23,3,186.69,Failed,20,Basic,S01,erin.ashbrook@example.com,erin65
T13454,ST-20530,2015-03-01,2015-03-01 18:38:01,South,Macon,Office Supplies,14.68,4,58.72,Failed,25,Premium,S01,shui.tom@example.com,shui39
T19511,LM-17065,2016-08-06,2016-08-06 14:12:02,East,New York City,Office Supplies,4.26,9,38.34,Pending,30,Basic,S02,liz.mackendrick@example.com,liz74
T18879,GZ-14470,2017-09-17,2017-09-17 16:49:39,East,Morristown,Office Supplies,11.35,3,34.05,Pending,29,Free,S01,gary.zandusky@example.com,gary10
T18864,SN-20560,2015-09-11,2015-09-11 14:09:01,East,Paterson,Office Supplies,27.76,4,111.04,Failed,42,Basic,S09,skye.norling@example.com,skye80
T12614,BO-11350,2016-04-28,2016-04-28 18:44:17,West,Los Angeles,Furniture,20.78,2,41.568,Pending,57,Premium,S03,bill.overfelt@example.com,bill40
T32945,CS-12355,2017-12-24,2017-12-24 11:42:58,South,Lafayette,Technology,,3,479.97,Completed,47,Basic,S05,christine.sundaresam@example.com,christine82
T10465,TN-21040,2016-04-22,2016-04-22 09:06:46,West,Phoenix,Office Supplies,5.7,5,28.485,Completed,53,Premium,S09,tanja.norvell@example.com,tanja50
T17435,BP-11095,2015-07-26,2015-07-26 13:47:18,West,Oxnard,Office Supplies,3.05,3,9.144,Completed,70,Free,S12,bart.pistole@example.com,bart4
T14631,GA-14725,2015-10-15,2015-10-15 18:23:39,Central,Mount Pleasant,Furniture,8.57,2,17.14,Failed,43,Premium,S11,guy.armstrong@example.com,guy78
T10204,LC-17140,2017-12-17,2017-12-17 16:14:26,Central,Dallas,Office Supplies,33.14,2,66.284,Failed,45,Premium,S08,logan.currie@example.com,logan8
T18294,JO-15145,2017-11-03,2017-11-03 16:35:45,West,Seattle,Office Supplies,,4,18.368,,39,Basic,S04,jack.o'briant@example.com,jack68
T15481,CS-12250,2017-10-08,2017-10-08 10:19:33,West,San Diego,Technology,103.19,1,103.192,Completed,28,Free,S06,chris.selesnick@example.com,chris80
T14385,RA-19915,2015-07-20,2015-07-20 08:08:31,Central,Highland Park,Technology,76.79,2,153.584,Pending,22,Basic,S12,russell.applegate@example.com,russell16
T10755,MS-17830,2015-12-07,2015-12-07 15:19:38,West,Los Angeles,Furniture,19.98,4,79.92,Completed,50,Premium,S01,melanie.seite@example.com,melanie48
T16120,JR-16210,2017-09-19,2017-09-19 09:29:27,West,Springfield,Office Supplies,7.94,3,23.832,Completed,19,Premium,S10,justin.ritter@example.com,justin92
T10613,GD-14590,2016-09-11,2016-09-11 10:22:10,East,Philadelphia,Office Supplies,4.22,2,8.448,Failed,58,Free,S09,giulietta.dortch@example.com,giulietta47
T19346,CK-12325,2017-02-17,2017-02-17 19:19:00,East,Troy,Technology,57.59,1,57.594,Completed,20,Premium,S01,christine.kargatis@example.com,christine18
T14026,SF-20965,2017-08-11,2017-08-11 09:30:56,Central,Bedford,Office Supplies,7.42,4,29.664,Pending,66,Premium,S12,sylvia.foulston@example.com,sylvia35
T31791,NP-18325,2015-08-09,2015-08-09 10:12:53,East,New York City,Technology,195.99,5,979.95,Failed,23,Free,S07,naresj.patel@example.com,naresj26
T10775,BV-11245,2017-01-30,2017-01-30 15:54:35,Central,Des Moines,Office Supplies,20.15,2,40.3,,69,Premium,S06,benjamin.venier@example.com,benjamin18
T12613,MC-17590,2014-11-25,2014-11-25 18:50:57,Central,Arlington,Furniture,2.03,3,6.096,Pending,22,Free,S10,matt.collister@example.com,matt73
T16049,CP-12340,2015-11-07,2015-11-07 09:08:15,South,Miami,Office Supplies,269.1,5,1345.485,Pending,69,Free,S04,christine.phan@example.com,christine57
T16857,MF-18250,2017-12-23,2017-12-23 19:23:37,South,Little Rock,Office Supplies,60.98,3,182.94,Failed,40,Basic,S10,monica.federle@example.com,monica72
T13411,GM-14695,2016-09-20,2016-09-20 20:26:00,West,San Francisco,Office Supplies,7.31,9,65.79,Failed,38,Free,S03,greg.maxwell@example.com,greg82
T15398,MC-17605,2016-11-20,2016-11-20 15:10:23,West,Los Angeles,Office Supplies,3.25,12,39,Completed,33,Premium,S01,matt.connell@example.com,matt37
T16760,BG-11035,2017-12-02,2017-12-02 19:30:29,South,Greensboro,Office Supplies,32.78,1,32.776,Failed,32,Basic,S09,barry.gonzalez@example.com,barry82
T14626,SO-20335,2017-09-09,2017-09-09 21:09:40,South,Columbia,Furniture,4.71,3,14.136,Pending,43,Free,S07,sean.o'donnell@example.com,sean32
T17578,SW-20755,2014-11-02,2014-11-02 14:44:20,West,Seattle,Technology,52.79,1,52.792,Pending,45,Premium,S10,steven.ward@example.com,steven90
T15857,AH-10690,2015-08-05,2015-08-05 08:25:32,Central,Dallas,Office Supplies,1.36,1,1.362,Pending,61,Basic,S09,anna.häberlin@example.com,anna72
T13820,HG-14845,2017-10-09,2017-10-09 16:52:20,East,New York City,Office Supplies,4.27,3,12.816,Completed,32,Free,S08,harry.greene@example.com,harry58
T13237,CC-12475,2016-05-02,2016-05-02 09:53:14,East,New York City,Office Supplies,14.98,3,44.94,Completed,54,Basic,S01,cindy.chapman@example.com,cindy33
T11949,AC-10615,2017-09-02,2017-09-02 20:17:04,East,New York City,Furniture,254.53,1,254.526,Failed,31,Free,S05,ann.chong@example.com,ann91
T10797,DB-13120,2015-12-24,2015-12-24 10:21:11,East,Rochester,Office Supplies,18.97,7,132.79,Failed,55,Basic,S07,david.bremer@example.com,david89
T14386,RA-19915,2015-07-20,2015-07-20 20:12:27,Central,Highland Park,Furniture,182.69,5,913.43,Failed,46,Basic,S04,russell.applegate@example.com,russell19
T13405,CM-12190,2015-10-17,2015-10-17 16:20:42,West,Los Angeles,Office Supplies,38.94,2,77.88,Completed,18,Free,S10,charlotte.melton@example.com,charlotte8
T17717,SP-20620,2015-01-06,2015-01-06 15:28:38,West,Colorado Springs,Office Supplies,5.92,5,29.6,Pending,32,Free,S01,stefania.perrino@example.com,stefania46
T13638,PP-18955,2016-11-10,2016-11-10 20:30:44,East,Springfield,Office Supplies,83.72,4,334.88,Completed,49,Premium,S10,paul.prost@example.com,paul9
T19869,EA-14035,2014-11-01,2014-11-01 11:41:05,East,Mason,Furniture,34.35,2,68.704,Failed,48,Premium,S10,erin.ashbrook@example.com,erin9
T15132,BP-11185,2017-12-29,2017-12-29 08:22:15,West,Anaheim,Furniture,12.64,8,101.12,Completed,51,Premium,S09,ben.peterman@example.com,ben22
T11287,AD-10180,2015-07-04,2015-07-04 18:36:22,East,New York City,Office Supplies,5.16,3,15.48,Pending,27,Free,S11,alan.dominguez@example.com,alan11
T18739,MJ-17740,2017-12-08,2017-12-08 14:44:39,East,Philadelphia,Office Supplies,3.31,4,13.248,Pending,68,Premium,S09,max.jones@example.com,max8
T10161,TT-21070,2016-05-11,2016-05-11 15:29:43,West,Los Angeles,Office Supplies,5.98,1,5.98,Completed,45,Premium,S01,ted.trevino@example.com,ted17
T12749,RH-19555,2015-12-04,2015-12-04 13:04:26,South,Tallahassee,Office Supplies,2.74,3,8.226,Completed,49,Premium,S09,ritsa.hightower@example.com,ritsa6
T13627,BC-11125,2017-05-19,2017-05-19 14:30:33,West,San Francisco,Office Supplies,5.58,1,5.58,Completed,49,Basic,S05,becky.castell@example.com,becky41
T15429,SZ-20035,2016-09-02,2016-09-02 18:01:53,West,San Francisco,Office Supplies,15.51,3,46.53,Failed,64,Premium,S07,sam.zeldin@example.com,sam82
T17569,RL-19615,2014-12-05,2014-12-05 14:49:56,West,Los Angeles,Office Supplies,2.94,9,26.46,Completed,19,Free,S09,rob.lucas@example.com,rob96
T10726,JF-15355,2017-09-16,2017-09-16 21:45:53,Central,Austin,Office Supplies,8.78,2,17.568,Pending,19,Basic,S07,jay.fein@example.com,jay57
T15601,DO-13435,2014-10-03,2014-10-03 11:11:50,East,Columbus,Office Supplies,2.9,5,14.48,Pending,55,Basic,S02,denny.ordway@example.com,denny90
T12560,TM-21010,2015-05-31,2015-05-31 19:32:21,West,Orem,Office Supplies,3.15,5,15.75,Failed,34,Basic,S02,tamara.manning@example.com,tamara59
T18309,BC-11125,2016-07-25,2016-07-25 12:00:20,West,San Francisco,Office Supplies,4.13,9,37.17,Pending,39,Premium,S04,becky.castell@example.com,becky59
T19878,BE-11455,2017-04-20,2017-04-20 15:17:48,East,Cleveland,Office Supplies,1.74,5,8.7,Pending,67,Premium,S01,brad.eason@example.com,brad12
